"GeneratedLevel_OutpostSettings_Name","Oasis","From confluence or google tables, modify Ru there","Config"
"gogglesconfig_description","Allows to observe two worlds at the same time.","From confluence or google tables, modify Ru there","Config"
"gogglesconfig_group_name","Visors","From confluence or google tables, modify Ru there","Config"
"gogglesconfig_name","Visors","From confluence or google tables, modify Ru there","Config"
"IceShardAbility_Description","Ica shard deals ice damage and cools all the enemies in its way. The ability cooldown is lowered for every enemy hit.","From confluence or google tables, modify Ru there","Config"
"IceShardAbility_Details","Damage: {ice}
Cooling: {cold}
$piercing
Cooldown reduction: {second}
/Spell type: target","From confluence or google tables, modify Ru there","Config"
"IceShardAbility_Name","Ice Shard","From confluence or google tables, modify Ru there","Config"
"IGNORE_BUTTON_CAPTION","IGNORE","IGNORE","PrefabAndScene"
"InappIsLoading","Loading...","showing as title when inapp is not loaded yet","Code"
"InvisibilityUltimateAbility_Description","Rifter becomes invisible. After the invisibility ends for {second} the rifter deals double damage.","From confluence or google tables, modify Ru there","Config"
"InvisibilityUltimateAbility_Details","Duration: {second}
Interrupted by firing.
Damage when invisibility ends: +{var}%","From confluence or google tables, modify Ru there","Config"
"InvisibilityUltimateAbility_Name","Shadow Step","From confluence or google tables, modify Ru there","Config"
"loading_caption","LOADING...","Empty","PrefabAndScene"
"lobby_connected_players","CONNECTED PLAYERS:","Empty","PrefabAndScene"
"lobby_waiting_other_players","EVERYTHING IS FINE. WAIT FOR THE START OF THE BATTLE.","Empty","PrefabAndScene"
"LuckyMagazineAbility_Description","Fast reload with special round that has 2 reinforced bullets.","From confluence or google tables, modify Ru there","Config"
"LuckyMagazineAbility_Details","/Required weapon: Revolver
Reload speed: {var}%
/Amount of explosive bullets: {var}
Damage from explosive bullets: {phys}%
/Spell type: amplification","From confluence or google tables, modify Ru there","Config"
"LuckyMagazineAbility_Name","Stash","From confluence or google tables, modify Ru there","Config"
"main_menu_title_craft","CRAFT","CRAFT","PrefabAndScene"
"main_menu_title_equipment","EQUIPMENT","EQUIPMENT","PrefabAndScene"
"main_menu_title_join_battle","Join the battle","Join battle","PrefabAndScene"
"main_menu_title_missions","MISSIONS","MISSIONS","PrefabAndScene"
"main_menu_title_settings","Settings","Settings","PrefabAndScene"
"main_menu_title_shop","Store","SHOP","PrefabAndScene"
"map_chest_desc","Inspect the abandoned enemy's camp","Empty","Code"
"map_chest_name","Chest","Empty","Code"
"map_confirm_reroll","CONFIRM","CONFIRM REROLL","PrefabAndScene"
"map_current_white_seal_count","SEALS: <color=#00FFFF>{0}</color> / 100","Empty","Code"
"map_final_desc","Get the final reward and open a new Rift","Empty","Code"
"map_final_name","Final Reward","Empty","Code"
"Map_reroll_mission","CHANGE MISSION","ПОМЕНЯТЬ МИССИЮ","PrefabAndScene"
"map_seal_apply","APPLY","ПРИМЕНИТЬ","PrefabAndScene"
"map_seal_refill_counter","+{0} in {1} minutes -","Empty","Code"
"map_seal_select_caption","CHOOSE SEAL","ВЫБЕРИ ПЕЧАТЬ","PrefabAndScene"
"Map_start_battle","START A FIGHT","START BATTLE","PrefabAndScene"
"Map_start_coop","CO-OP FIGHT","START CO-OP","PrefabAndScene"
"map_start_desc","Rift Entrance","Empty","Code"
"map_start_name","Rift","Empty","Code"
"map_take_chest","TAKE CHEST","Empty","Code"
"map_take_final_chest","TAKE FINAL REWARD","Empty","Code"
"map_warning_reroll","Are you sure you want to REROLL? You will loose progress on a current map!","Are you sure you want to REROLL? You will loose progress on a current map!

It costs:","PrefabAndScene"
"menu_cancel_craft","CANCEL CRAFT","Empty","PrefabAndScene"
"menu_finish_fast","FINISH FAST","Empty","PrefabAndScene"
"menu_level","Level:","Empty","PrefabAndScene"
"menu_level_lock","Available at level {0}","tournament lock","Code"
"menu_skills","SKILLS","Empty","PrefabAndScene"
"PiercingBulletAbilityAbility_Description","Special bullet that deals additional damage and pierces through all enemies.","From confluence or google tables, modify Ru there","Config"
"PiercingBulletAbilityAbility_Details","/Required weapon: Revolver
Damage: {phys}%
$piercing
/Spell type: amplification","From confluence or google tables, modify Ru there","Config"
"PiercingBulletAbilityAbility_Name","Piercing Bullet","From confluence or google tables, modify Ru there","Config"
"PlasmaBoltAbility_Description","Plasma bolt deals additional damage and pierces the enemy's armor. The place of hit temporarily becomes a vulnerability.","From confluence or google tables, modify Ru there","Config"
"PlasmaBoltAbility_Details","/Required weapon: Crossbow
Damage: {phys}%
Duration: {second}
/Spell type: amplification","From confluence or google tables, modify Ru there","Config"
"PlasmaBoltAbility_Name","Plasma Bolt","From confluence or google tables, modify Ru there","Config"
"PreciseStanceAbility_Description","Shooting mode with increased damage to vulnerabilities and reduced shooting rate.","From confluence or google tables, modify Ru there","Config"
"PreciseStanceAbility_Details","/Required weapon: Revolver
Vulnerability hit damage: {var}%
Rate of fire: {var}%
Duration: until reload
/Spell type: amplification","From confluence or google tables, modify Ru there","Config"
"PreciseStanceAbility_Name","Bullseye","From confluence or google tables, modify Ru there","Config"
"price_free","FREE","Empty","Code"
"price_missing_resources","NOT ENOUGH RESOURCES","Empty","PrefabAndScene"
"price_missing_resources_compound_where_to_find","You can create {0} out of {1} and {2}.","Empty","Code"
"price_missing_resources_compound_where_to_find_more_then_2_res"," and also {0}","Empty","Code"
"price_missing_resources_where_to_find_1","You can acquire ","Empty","Code"
"price_missing_resources_where_to_find_2"," in the battle type ","Empty","Code"
"price_missing_resources_where_to_find_3"," using ","Empty","Code"
"price_missing_seals","SEAL IS MISSING","Empty","PrefabAndScene"
"price_missing_white_seal","White Seals restore with time","Empty","PrefabAndScene"
"quest_Charger","Interceptors","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Arena","Clear the Waterfall from enemies","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Camp","Clear the Forest from enemies","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Convoy","Clear the Rocks from enemies","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Fort","Clear the Crystal Cave from enemies","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Outpost","Clear the Oasis from enemies","From confluence or google tables, modify Ru there","Config"
"quest_donelevelwithseal","Clear the level from enemies using {0} seal","From confluence or google tables, modify Ru there","Config"
"quest_killmob","Destroy {0}","From confluence or google tables, modify Ru there","Config"
"quest_killmobfromfaction_Metal","Destroy Xurs of Metal","From confluence or google tables, modify Ru there","Config"
"quest_killmobfromfaction_Nature","Destroy Xurs of Forest","From confluence or google tables, modify Ru there","Config"
"quest_MechScout","Scouts","From confluence or google tables, modify Ru there","Config"
"quest_MetalLauncher","Rocket robots","From confluence or google tables, modify Ru there","Config"
"quest_MetalPyramid","Pyramids","From confluence or google tables, modify Ru there","Config"
"quest_MetalSpider","Metal Spiders","From confluence or google tables, modify Ru there","Config"
"quest_MetalSpinner","Spinners","From confluence or google tables, modify Ru there","Config"
"quest_NaturalGolem","Golems","From confluence or google tables, modify Ru there","Config"
"quest_NaturalMosquito","Swarms","From confluence or google tables, modify Ru there","Config"
"quest_NaturalSwarm","Swarms","From confluence or google tables, modify Ru there","Config"
"quest_NaturalTentacle","Lurker","From confluence or google tables, modify Ru there","Config"
"quest_NaturalWitch","Forest Witches","From confluence or google tables, modify Ru there","Config"
"quest_NatureBeetle","Scarabs","From confluence or google tables, modify Ru there","Config"
"quest_NatureMushroom","Fungus","From confluence or google tables, modify Ru there","Config"
"quest_reroll_confirmation","Are you sure you want to replace this task?","Empty","Code"
"quest_reroll_too_early","You will be able to replace the task in {0} h. {1} m.","Empty","Code"
"quests","Tasks","Empty","PrefabAndScene"
"quests_desc","Finish tasks to get reward!","Выполняйте квесты чтобы получить награду!","PrefabAndScene"
"quests_reward","REWARD","Empty","PrefabAndScene"
"quests_take_reward","GET REWARD","ЗАБРАТЬ НАГРАДУ","PrefabAndScene"
"remaining_duration","{0} h. {1} min. {2} sec.","Empty","Code"
"Resource_ArchmageBrush","Archmage Brush","From confluence or google tables, modify Ru there","Config"
"Resource_ArchmageBrush_Description","One stroke of such brush once stopped the attack of the whole Legion of Ifrits.","From confluence or google tables, modify Ru there","Config"
"Resource_BlackFlame","Black Flame","From confluence or google tables, modify Ru there","Config"
"Resource_BlackFlame_Description","The ability of the Flame to absorb light has always caused interest among magicians... and thieves.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueEssence","Essence of Void","From confluence or google tables, modify Ru there","Config"
"Resource_BlueEssence_Description","It is very hard to catch a spirit of the underspace. And those who are caught often prefer death to slavery.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueFlower","Silver Orchid","From confluence or google tables, modify Ru there","Config"
"Resource_BlueFlower_Description","Vaal caravans used it as a currency for exchange. They also told us about the real properties of this flower.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueGem","Sapphire","From confluence or google tables, modify Ru there","Config"
"Resource_BlueGem_Description","Glassblowers of Interworld use saphires for glass purification, however, smiths found better usage for these gems.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueOre","Bornite","From confluence or google tables, modify Ru there","Config"
"Resource_BlueOre_Description","When forming rivers and lakes, the spirits of water sometimes leave behind these stones filled with essence.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueWood","Blue Birch","From confluence or google tables, modify Ru there","Config"
"Resource_BlueWood_Description","The so-called Witch Tree. Two hundred years ago you would be imprisoned for its posession.","From confluence or google tables, modify Ru there","Config"
"Resource_DragonBrush","Dragon Brush","From confluence or google tables, modify Ru there","Config"
"Resource_DragonBrush_Description","Travelling from planet to planet, dragons leave their knowledge and artifacts everywhere.","From confluence or google tables, modify Ru there","Config"
"Resource_ElfRunicPen","Elven Runic Pen","From confluence or google tables, modify Ru there","Config"
"Resource_ElfRunicPen_Description","Though elves are long gone, their legacy can still be found in the Primordial Forest.","From confluence or google tables, modify Ru there","Config"
"Resource_EmeraldFlame","Emerald Flame","From confluence or google tables, modify Ru there","Config"
"Resource_EmeraldFlame_Description","It has a hypnotic effect for animals and insects. Use in confined spaces.","From confluence or google tables, modify Ru there","Config"
"Resource_EternalFlame","Eternal Flame","From confluence or google tables, modify Ru there","Config"
"Resource_EternalFlame_Description","At the dawn of the formation of Interworld, Eternal Flame was used as a non-fuel source of heat.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenEssence","Divine Essence","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenEssence_Description","The death of the demiurge never passes without a trace. His life energy can change even the laws of reality.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenFlower","Fern Flower","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenFlower_Description","Blooms only during the parade of planets. This flower lets you bypass the alchemical law of balance.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenGem","Dragon Opal","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenGem_Description","According to legend, each Dragon Opal is a former dragon eye. Withered, it has absorbed the magic of its owner.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenOre","Solar Ore","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenOre_Description","Frozen splinter from the core of a star. Treat with caution.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenWood","Branch of the World Tree","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenWood_Description","It harbors the energy of the World Tree, which feeds the life of the whole planet. Ressurects dead.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenEssence","Emerald Essence","From confluence or google tables, modify Ru there","Config"
"Resource_GreenEssence_Description","The attack of Xurs on Earth showed that not all spirits are friendly. But they all carry the essence.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenFlower","Midnight Marshflower","From confluence or google tables, modify Ru there","Config"
"Resource_GreenFlower_Description","With its light, this flower has taken more than one life, luring people into impassable swamps.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenGem","Emerald","From confluence or google tables, modify Ru there","Config"
"Resource_GreenGem_Description","Superstitious people tend to believe that an emerald carries a forest in itself. There is some truth in these words.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenOre","Deep Iron Ore","From confluence or google tables, modify Ru there","Config"
"Resource_GreenOre_Description","The mining technique invented by dwarves allowed humans to create products of unprecedented strength.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenWood","Elven Elm","From confluence or google tables, modify Ru there","Config"
"Resource_GreenWood_Description","Although the Primordial Forest has died long ago, Xurs of Nature still spread its seeds throughout the Interworld.","From confluence or google tables, modify Ru there","Config"
"Resource_IronSalt","Iron Salt","From confluence or google tables, modify Ru there","Config"
"Resource_IronSalt_Description","Absorbent and good fertilizer for plants. Do not ingest.","From confluence or google tables, modify Ru there","Config"
"Resource_OakRunicPen","Oak Runic Pen","From confluence or google tables, modify Ru there","Config"
"Resource_OakRunicPen_Description","Since ancient times witches and priests used runic magic in their rituals.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleEssence","Elemental Essence","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleEssence_Description","All the spirits carry the same goal - creation. The spirit that failed to fulfill its mission merges with the world.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleFlower","Rose of Elements","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleFlower_Description","Changing its properties depending on the time of year, this flower has unlimited potential in alchemy.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleGem","Divinarium","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleGem_Description","Divinarium, or Tear of God is an extremely durable stone. Its owner is able to give it any shape with force of thought.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleOre","Meteorite Ore","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleOre_Description","Since the first attack of Xurs the Void, all meteorites are considered property of the Order.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleWood","Iron Tree","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleWood_Description","Type of the underground tree, which miraculously survived the Dragon Wars. Its density close to the metal.","From confluence or google tables, modify Ru there","Config"
"Resource_QuartzRunicPen","Quartz Runic Pen","From confluence or google tables, modify Ru there","Config"
"Resource_QuartzRunicPen_Description","The classic tool for applying runes, invented by Geralt Shimoda.","From confluence or google tables, modify Ru there","Config"
"Resource_ReaperBrush","Reaper's Brush","From confluence or google tables, modify Ru there","Config"
"Resource_ReaperBrush_Description","Brush, that takes lifes, became the reason for the ban of Blue Birch in the whole Interworld.","From confluence or google tables, modify Ru there","Config"
"Resource_RedEssence","Living Essence","From confluence or google tables, modify Ru there","Config"
"Resource_RedEssence_Description","King Marduk IV hoped to gain immortality by adding Living Essence into food. Was killed at hunting by a wild boar.","From confluence or google tables, modify Ru there","Config"
"Resource_RedFlower","Fire Flower","From confluence or google tables, modify Ru there","Config"
"Resource_RedFlower_Description","They say that when the time comes to die for a fire spirit, it founds a hidden place and turns into a beautiful flower.","From confluence or google tables, modify Ru there","Config"
"Resource_RedGem","Ruby","From confluence or google tables, modify Ru there","Config"
"Resource_RedGem_Description","Great Alistar once swore that he would burn down the whole city with one ruby. He kept his promise. Post mortem.","From confluence or google tables, modify Ru there","Config"
"Resource_RedOre","Magmatic Ore","From confluence or google tables, modify Ru there","Config"
"Resource_RedOre_Description","Famous historian Caracas never suspected that his study of culture of Ifrites would open Magma for the world.","From confluence or google tables, modify Ru there","Config"
"Resource_RedWood","Redwood","From confluence or google tables, modify Ru there","Config"
"Resource_RedWood_Description","After the opening of the special properties of its essential oils, redwood became more than decoration.","From confluence or google tables, modify Ru there","Config"
"Resource_reroll","Frozen Light","From confluence or google tables, modify Ru there","Config"
"Resource_reroll_Description","Used in chronomancy for time manipulations.","From confluence or google tables, modify Ru there","Config"
"Resource_RoyalDust","Royal Dust","From confluence or google tables, modify Ru there","Config"
"Resource_RoyalDust_Description","Although the Dust has a narcotic effect, Order had to legalize it in the process of mobilization.","From confluence or google tables, modify Ru there","Config"
"Resource_StarDust","Star Dust","From confluence or google tables, modify Ru there","Config"
"Resource_StarDust_Description","They say that when a demiurge dies, somewhere in the universe a new star is born.","From confluence or google tables, modify Ru there","Config"
"Resource_TimeDust","Time Dust","From confluence or google tables, modify Ru there","Config"
"Resource_TimeDust_Description","Victor Nemna received his Archmage degree for the invention of the Dust of Time.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteEssence","Pure Essence","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteEssence_Description","Magic energy that nourish every living creature. Purified and recycled.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteFlower","White Lotus","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteFlower_Description","Symbol of purity and nobility. Its oils are used widely in the entire Interworld.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteGem","Quartz Crystal","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteGem_Description","Quartz serves as an indispensabale ingredient in magic craft and blacksmithing for over a thousand years.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteOre","Iron Ore","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteOre_Description","Durable metal that is easy to process is everything that a blacksmith needs.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteWood","Oak","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteWood_Description","The most common type of wood in Interworld since the erection of the First Barrier.","From confluence or google tables, modify Ru there","Config"
"seal_Blue","Witch Seal","From confluence or google tables, modify Ru there","Config"
"seal_Blue_description","Summons opponents of another faction in the battle.
It can be obtained from the chest, in the treasury, or from the box with the seals.
Allows you to gather blue resources.","From confluence or google tables, modify Ru there","Config"
"seal_Golden","Champion Seal","From confluence or google tables, modify Ru there","Config"
"seal_Golden_description","Significantly strengthens the opponents.
It can be obtained from the chest, in the treasury, or from the box with the seals.
Allows you to gather golden resources.","From confluence or google tables, modify Ru there","Config"
"seal_Green","Growth Seal","From confluence or google tables, modify Ru there","Config"
"seal_Green_description","Doubles the number of opponents in battle, but weakens them.
It can be obtained from the chest, in the treasury, or from the box with the seals.
Allows you to gather green resources.","From confluence or google tables, modify Ru there","Config"
"seal_Purple","Haze Seal","From confluence or google tables, modify Ru there","Config"
"seal_Purple_description","The rifter receives periodical damage in battle, but restores health when killing opponents.
The seal can be obtained from the chest, in the treasury, or from the box with the seals.
Allows you to gather purple resources.","From confluence or google tables, modify Ru there","Config"
"seal_Red","Haste Seal","From confluence or google tables, modify Ru there","Config"
"seal_Red_description","Accelerates opponents. 
The seal can be obtained from the chest, in the treasury, or from the box with the seals.
Allows you to gather red resources.","From confluence or google tables, modify Ru there","Config"
"seal_white","WHITE SEAL","Empty","PrefabAndScene"
"seal_White","Common Seal","From confluence or google tables, modify Ru there","Config"
"seal_White_description","Standard seal. Recovers over time.
Does not change the type of gathered resources.","From confluence or google tables, modify Ru there","Config"
"settings_caption","SETTINGS","НАСТРОЙКИ","PrefabAndScene"
"settings_confirm_save","SELECT","ВЫБРАТЬ","PrefabAndScene"
"settings_connect_facebook","Link Facebook","Empty","Code"
"settings_connect_gamecenter","Link Game Center","Empty","Code"
"settings_connect_google","Link Google Play","Empty","Code"
"settings_facebook","Facebook","Empty","Code"
"settings_feedback","Send Feedback","Обратная Связь","PrefabAndScene"
"settings_gamecenter","GameCenter","Empty","Code"
"settings_googleplay","Googleplay","Empty","Code"
"settings_lang_caption","LANGUAGE","LANGUAGE SELECT","PrefabAndScene"
"settings_lang_en","ENGLISH","ENGLISH","PrefabAndScene"
"settings_lang_ru","RUSSIAN","РУССКИЙ","PrefabAndScene"
"settings_music","Music","Музыка","PrefabAndScene"
"settings_name","Change Name","Сменить Имя","PrefabAndScene"
"settings_name_helper","3 to 16 symbols. Allowed symbols: [Aa-Zz], [Аа-Яя], [0-9], '_' and Space.","От 3 до 16 сиволов. Допустимые символы: [Aa-Zz], [Аа-Яя], [0-9], '_' и Пробел.","PrefabAndScene"
"settings_new_name_caption","ENTER NAME","ВВЕДИТЕ ИМЯ","PrefabAndScene"
"settings_saveselect_caption","CHOOSE SAVE GAME","ВЫБЕРИТЕ СОХРАНЕНИЕ","PrefabAndScene"
"settings_saveselect_desc","Existing player is already linked to this account! Choose, which progress you want to link to {0}.","Empty","Code"
"settings_social_connected","Linked","Empty","Code"
"settings_social_failed_to_connect","Failed to connect to {0}","Не удалось подключиться к {0}","Code"
"settings_sound","Sound","Звук","PrefabAndScene"
"settings_unlink_facebook","Un-link current progress from Facebook?","Empty","Code"
"settings_unlink_gamecenter","Un-link current progress from Game Center?","Empty","Code"
"settings_unlink_google","Un-link current progress from Google Play?","Empty","Code"
"shop_best_price","BEST PRICE!","BEST
PRICE!","PrefabAndScene"
"shop_best_seller","BEST SELLER!","ПОПУЛЯРНО!","PrefabAndScene"
"shop_blueprint_folder","BLUEPRINTS","From confluence or google tables, modify Ru there","Config"
"shop_blueprint_folder_desc","Blueprints Folder","From confluence or google tables, modify Ru there","Config"
"shop_gems_crate","CRATE OF CRYSTALS","From confluence or google tables, modify Ru there","Config"
"shop_gems_crate_desc","7000 Crystals","From confluence or google tables, modify Ru there","Config"
"shop_gems_cup","BOWL OF CRYSTALS","From confluence or google tables, modify Ru there","Config"
"shop_gems_cup_desc","1200 Crystals","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful","HANDFUL OF CRYSTALS","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful_desc","100 Crystals","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful_free","HANDFUL OF CRYSTALS","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful_free_desc","100 Crystals","From confluence or google tables, modify Ru there","Config"
"shop_gems_pot","CAULDRON OF CRYSTALS","From confluence or google tables, modify Ru there","Config"
"shop_gems_pot_desc","2600 Crystals","From confluence or google tables, modify Ru there","Config"
"shop_gems_purse","POUCH OF CRYSTALS","From confluence or google tables, modify Ru there","Config"
"shop_gems_purse_desc","550 Crystals","From confluence or google tables, modify Ru there","Config"
"shop_gems_wagon","CART OF CRYSTALS","From confluence or google tables, modify Ru there","Config"
"shop_gems_wagon_desc","15000 Crystals","From confluence or google tables, modify Ru there","Config"
"shop_hop","HOT!","HOT!","PrefabAndScene"
"shop_seal_box","SEALS","From confluence or google tables, modify Ru there","Config"
"shop_seal_box_desc","A Box with Seals","From confluence or google tables, modify Ru there","Config"
"showing_seal_hint","1. PLAYERS NEED TO PRESS JOIN BATTLE ON THE MAIN SCREEN
2. SHOW THIS SEAL TO YOUR FRIENDS TO ESTABLISH CONNECTION","Empty","PrefabAndScene"
"t_1_2_custom_description","Destroy several Scouts of Metal Xurs","Modifiable from crowdin","Code"
"t_1_2_custom_name","Metal Xurs squad","Modifiable from crowdin","Code"
"t_1_2_npc_text_1","Oh my gosh! Where are my manners? I totally forgot to introduce myself. I am Nadine. Order's sergant.","Modifiable from crowdin","Code"
"t_1_2_npc_text_2","Oh... there is a group of Metal Xurs Scouts up ahead. We must destroy them before they report the army about us.","Modifiable from crowdin","Code"
"t_1_2_npc_text_3","Shoot off the scouts' engines. This way they will become much more vulnerable!","Modifiable from crowdin","Code"
"t_1_3_custom_description","Kill Scarabs!","Modifiable from crowdin","Code"
"t_1_3_custom_name","Group of Scarabs","Modifiable from crowdin","Code"
"t_1_3_npc_text_1","You did great killing all those junk robots!","Modifiable from crowdin","Code"
"t_1_3_npc_text_2","You also were the part of the Order, but after the Experiment you have lost your memory.","Modifiable from crowdin","Code"
"t_1_3_npc_text_3","Careful, the Scarabs are attacking us! Don't shoot them when they are green!","Modifiable from crowdin","Code"
"t_1_5_custom_description","Destroy Scarabs and Lurkers","Modifiable from crowdin","Code"
"t_1_5_custom_name","Xurs of Forest","Modifiable from crowdin","Code"
"t_1_5_npc_text_1","We have to kill all the Xurs in this world, or they will absorb all the Magic and the world will fade.","Modifiable from crowdin","Code"
"t_1_5_npc_text_2","Lets attack those Forest Xurs!","Modifiable from crowdin","Code"
"t_1_5_npc_text_3","Shoot Lurkers in their mouth when they open it!","Modifiable from crowdin","Code"
"t_1_6_custom_description","Interceptors' back is their weak spot. Shoot it.","Modifiable from crowdin","Code"
"t_1_6_custom_name","Xurs of Metal","Modifiable from crowdin","Code"
"t_1_6_npc_text_1","We are approaching the last outpost of Xurs!","Modifiable from crowdin","Code"
"t_1_6_npc_text_2","Scouting showed that we will have to deal with Interceptors here.","Modifiable from crowdin","Code"
"t_1_6_npc_text_3","Shoot them in the back after they charge you.","Modifiable from crowdin","Code"
"t_1_7_custom_description","Destroy the remaining Xurs","Modifiable from crowdin","Code"
"t_1_7_custom_name","Outpost","Modifiable from crowdin","Code"
"t_1_7_npc_text_1","Here is the last outpost of Xurs in this world.","Modifiable from crowdin","Code"
"t_2_2_custom_description","Destroy Funguses","Modifiable from crowdin","Code"
"t_2_2_custom_name","Fungus grove","Modifiable from crowdin","Code"
"t_2_2_npc_text_1","Reports say that some Funguses were spotted in this location","Modifiable from crowdin","Code"
"t_2_2_npc_text_2","They heal other Xurs and can multiply.","Modifiable from crowdin","Code"
"t_2_2_npc_text_3","Destroy them first! ","Modifiable from crowdin","Code"
"t_2_4_custom_description","Kill the enemies","Modifiable from crowdin","Code"
"t_2_4_custom_name","Xurs of Metal","Modifiable from crowdin","Code"
"t_2_4_npc_text_1","If we won't interfere, Xurs will absorb all the magic in the world.","Modifiable from crowdin","Code"
"t_2_4_npc_text_2","That's what happened with your world!","Modifiable from crowdin","Code"
"t_2_5_custom_description","Defeat enemies","Modifiable from crowdin","Code"
"t_2_5_custom_name","Group of Forest Xurs","Modifiable from crowdin","Code"
"t_2_5_npc_text_1","Usually, inhabitants of the worlds can't see Xurs.","Modifiable from crowdin","Code"
"t_2_5_npc_text_2","That's why most of the Order members use the Visors.","Modifiable from crowdin","Code"
"t_2_5_npc_text_3","One of those Visors you are holding in your hands right now.","Modifiable from crowdin","Code"
"t_2_6_custom_description","Defeat Rocket Robots","Modifiable from crowdin","Code"
"t_2_6_custom_name","Rocket Squad","Modifiable from crowdin","Code"
"t_2_6_npc_text_1","We should be careful here! I see a group of Rocket Robots.","Modifiable from crowdin","Code"
"t_2_6_npc_text_2","Hit their vulnerabilities and dodge the rockets.","Modifiable from crowdin","Code"
"t_2_7_custom_description","Defeat enemies","Modifiable from crowdin","Code"
"t_2_7_custom_name","Headquarters of Metal Xurs","Modifiable from crowdin","Code"
"t_2_7_npc_text_1","And here is the main squad of Xurs in this world","Modifiable from crowdin","Code"
"t_2_7_npc_text_2","Let's break down those tincans into pieces!","Modifiable from crowdin","Code"
"t_3_1_custom_description","Defeat Golems","Modifiable from crowdin","Code"
"t_3_1_custom_name","Forest Stronghold","Modifiable from crowdin","Code"
"t_3_1_npc_text_1","Aaaaand here we are in the next world! I see a squad of Forest Golems.","Modifiable from crowdin","Code"
"t_3_1_npc_text_2","Try not to shoot the same spot twice, or they will heal!","Modifiable from crowdin","Code"
"t_3_2_custom_description","Defeat enemies","Modifiable from crowdin","Code"
"t_3_2_custom_name","Xurs of Forest","Modifiable from crowdin","Code"
"t_3_2_npc_text_1","Another squad of Golems! I hope you have learned how to deal with them?","Modifiable from crowdin","Code"
"t_3_2_npc_text_2","By the way, don't forget to make yourself new equipment!","Modifiable from crowdin","Code"
"t_3_3_custom_description","Defeat Spiders","Modifiable from crowdin","Code"
"t_3_3_custom_name","Metal Spider","Modifiable from crowdin","Code"
"t_3_3_npc_text_1","Alarm! Large Xur has been spotted! It's a Metal Spider! ","Modifiable from crowdin","Code"
"t_3_3_npc_text_2","Shoot off his limbs and dodge the lasers!","Modifiable from crowdin","Code"
"t_3_4_custom_description","Defeat enemies","Modifiable from crowdin","Code"
"t_3_4_custom_name","Group of Xurs","Modifiable from crowdin","Code"
"t_3_4_npc_text_1","You did great dealing with that bunch of scrap!","Modifiable from crowdin","Code"
"t_3_4_npc_text_2","Now let's fix what you've learned","Modifiable from crowdin","Code"
"t_3_6_custom_description","Defeat Swarm","Modifiable from crowdin","Code"
"t_3_6_custom_name","Swarm","Modifiable from crowdin","Code"
