"FastHandsAbility_Details","/Необходимое оружие: Револьвер
Скорость стрельбы: {bullets} в секунду
Перезарядка за особый патрон: -{second}
$charge за особый патрон: {var}%
/Тип заклинания: усиление","From confluence or google tables, modify Ru there","Config"
"FastHandsAbility_Name","Быстрые Руки","From confluence or google tables, modify Ru there","Config"
"FireBoltAbility_Description","Огненный болт наносит урон огнём и помечает противника. Если враг погибает под действием метки, он взрывается, нанося всем окружающим врагам урон, зависящий от своего максимального здоровья.","From confluence or google tables, modify Ru there","Config"
"FireBoltAbility_Details","/Необходимое оружие: Арбалет
Урон болта: {fire}%
/Время действия метки: {second}
Урон взрыва: {var}%
Радиус взрыва: {distance}
/Тип заклинания: усиление","From confluence or google tables, modify Ru there","Config"
"FireBoltAbility_Name","Огненный Болт","From confluence or google tables, modify Ru there","Config"
"FrostBoltAbility_Description","Морозный болт наносит урон льдом и отмечает врага. Каждый раз когда в помеченного противника попадает другой болт, он получает дополнительный урон льдом и охлаждается.","From confluence or google tables, modify Ru there","Config"
"FrostBoltAbility_Details","/Необходимое оружие: Арбалет
Урон: {ice}%
/Время действия метки: {second}
Дополнительный урон по отмеченной цели: +{ice}%
Охлаждение от последующих попаданий: {cold}
/Тип заклинания: усиление","From confluence or google tables, modify Ru there","Config"
"FrostBoltAbility_Name","Морозный Болт","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_ArenaSettings_Description","Уничтожь достаточно ксуров","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_ArenaSettings_Name","Водопад","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_CampSettings_Description","Убей группу мелких ксуров","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_CampSettings_Name","Лес","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_ConvoySettings_Description","Уничтожь три волны ксуров","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_ConvoySettings_Name","Скалы","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_FortSettings_Description","Зачисти уровень от ксуров","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_FortSettings_Name","Кристаллическая Пещера","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_OutpostSettings_Description","Убей большого ксура","From confluence or google tables, modify Ru there","Config"
"GeneratedLevel_OutpostSettings_Name","Оазис","From confluence or google tables, modify Ru there","Config"
"gogglesconfig_description","Позволяют наблюдать за двумя мирами одновременно.","From confluence or google tables, modify Ru there","Config"
"gogglesconfig_group_name","Визоры","From confluence or google tables, modify Ru there","Config"
"gogglesconfig_name","Визоры","From confluence or google tables, modify Ru there","Config"
"IceShardAbility_Description","Ледяной осколок наносит урон льдом и охлаждает всех врагов на своём пути. За каждого пораженного врага время перезарядки уменьшается.","From confluence or google tables, modify Ru there","Config"
"IceShardAbility_Details","Урон: {ice}
Охлаждение: {cold}
$piercing
Уменьшение перезарядки: {second}
/Тип заклинания: точечное","From confluence or google tables, modify Ru there","Config"
"IceShardAbility_Name","Ледяной Осколок","From confluence or google tables, modify Ru there","Config"
"IGNORE_BUTTON_CAPTION","ИГНОРИРОВАТЬ","IGNORE","PrefabAndScene"
"InappIsLoading","Загрузка...","showing as title when inapp is not loaded yet","Code"
"InvisibilityUltimateAbility_Description","Рифтер становится невидимым. После окончания невидимости в течение {second} рифтер наносит двойной урон.","From confluence or google tables, modify Ru there","Config"
"InvisibilityUltimateAbility_Details","Длительность: {second}
Прерывается при нанесении урона.
Урон после выхода из невидимости: +{var}%","From confluence or google tables, modify Ru there","Config"
"InvisibilityUltimateAbility_Name","Уход в Тень","From confluence or google tables, modify Ru there","Config"
"loading_caption","ЗАГРУЗКА...","Empty","PrefabAndScene"
"lobby_connected_players","ПОДКЛЮЧИВШИЕСЯ ИГРОКИ:","Empty","PrefabAndScene"
"lobby_waiting_other_players","ВСЁ В ПОРЯДКЕ. ЖДИТЕ НАЧАЛА БИТВЫ.","Empty","PrefabAndScene"
"LuckyMagazineAbility_Description","Быстрая перезарядка особой обоймой в которой содержится 2 усиленных патрона.","From confluence or google tables, modify Ru there","Config"
"LuckyMagazineAbility_Details","/Необходимое оружие: Револьвер
Скорость перезарядки: {var}%
/Количество усиленных патронов: {var}
Урон усиленных патронов: {phys}%
/Тип заклинания: усиление","From confluence or google tables, modify Ru there","Config"
"LuckyMagazineAbility_Name","Заначка","From confluence or google tables, modify Ru there","Config"
"main_menu_title_craft","КУЗНЯ","CRAFT","PrefabAndScene"
"main_menu_title_equipment","СНАРЯЖЕНИЕ","EQUIPMENT","PrefabAndScene"
"main_menu_title_join_battle","Присоединиться к битве","Join battle","PrefabAndScene"
"main_menu_title_missions","ЗАДАНИЯ","MISSIONS","PrefabAndScene"
"main_menu_title_settings","Настройки","Settings","PrefabAndScene"
"main_menu_title_shop","Магазин","SHOP","PrefabAndScene"
"map_chest_desc","Осмотреть заброшенный лагерь врагов","Empty","Code"
"map_chest_name","Сундук","Empty","Code"
"map_confirm_reroll","ПОДТВЕРДИТЬ","CONFIRM REROLL","PrefabAndScene"
"map_current_white_seal_count","ПЕЧАТИ: <color=#00FFFF>{0}</color> / 100","Empty","Code"
"map_final_desc","Получить финальную награду и открыть новый Рифт","Empty","Code"
"map_final_name","Финальная Награда","Empty","Code"
"Map_reroll_mission","СМЕНИТЬ МИССИЮ","ПОМЕНЯТЬ МИССИЮ","PrefabAndScene"
"map_seal_apply","ПРИМЕНИТЬ","ПРИМЕНИТЬ","PrefabAndScene"
"map_seal_refill_counter","+{0} через {1} минут -","Empty","Code"
"map_seal_select_caption","ВЫБЕРИТЕ ПЕЧАТЬ","ВЫБЕРИ ПЕЧАТЬ","PrefabAndScene"
"Map_start_battle","НАЧАТЬ БОЙ","START BATTLE","PrefabAndScene"
"Map_start_coop","СОВМЕСТНЫЙ БОЙ","START CO-OP","PrefabAndScene"
"map_start_desc","Вход в Рифт","Empty","Code"
"map_start_name","Рифт","Empty","Code"
"map_take_chest","ЗАБРАТЬ СУНДУК","Empty","Code"
"map_take_final_chest","ЗАБРАТЬ ФИНАЛЬНУЮ НАГРАДУ","Empty","Code"
"map_warning_reroll","Вы уверены, что хотите сменить карту? Вы потеряете весь нынешний прогресс!

Это будет стоить:","Are you sure you want to REROLL? You will loose progress on a current map!

It costs:","PrefabAndScene"
"menu_cancel_craft","ОТМЕНИТЬ СБОРКУ","Empty","PrefabAndScene"
"menu_finish_fast","БЫСТРОЕ ЗАПОЛНЕНИЕ","Empty","PrefabAndScene"
"menu_level","Уровень:","Empty","PrefabAndScene"
"menu_level_lock","Доступно с уровня {0}","tournament lock","Code"
"menu_skills","НАВЫКИ","Empty","PrefabAndScene"
"PiercingBulletAbilityAbility_Description","Особый патрон, который наносит увеличенный урон и пробивает всех врагов.","From confluence or google tables, modify Ru there","Config"
"PiercingBulletAbilityAbility_Details","/Необходимое оружие: Револьвер.
Урон: {phys}%
$piercing
/Тип заклинания: усиление","From confluence or google tables, modify Ru there","Config"
"PiercingBulletAbilityAbility_Name","Пробивающий Патрон","From confluence or google tables, modify Ru there","Config"
"PlasmaBoltAbility_Description","Плазменный болт наносит увеличенный урон и пробивает броню противника. В месте пробоя на время создаётся дополнительная уязвимая точка.","From confluence or google tables, modify Ru there","Config"
"PlasmaBoltAbility_Details","/Необходимое оружие: Арбалет
Урон: {phys}%
Длительность: {second}
/Тип заклинания: усиление","From confluence or google tables, modify Ru there","Config"
"PlasmaBoltAbility_Name","Плазменный Болт","From confluence or google tables, modify Ru there","Config"
"PreciseStanceAbility_Description","Режим стрельбы с увеличенным уроном по уязвимым точкам и уменьшенной скоростью стрельбы.","From confluence or google tables, modify Ru there","Config"
"PreciseStanceAbility_Details","/Необходимое оружие: Револьвер
Урон по уязвимым точкам: {var}%
Скорострельность: {var}%
Длительность: до перезарядки
/Тип заклинания: усиление","From confluence or google tables, modify Ru there","Config"
"PreciseStanceAbility_Name","В Яблочко","From confluence or google tables, modify Ru there","Config"
"price_free","БЕСПЛАТНО","Empty","Code"
"price_missing_resources","НЕ ХВАТАЕТ РЕСУРСОВ","Empty","PrefabAndScene"
"price_missing_resources_compound_where_to_find","Вы можете создать {0} из {1} и {2}","Empty","Code"
"price_missing_resources_compound_where_to_find_more_then_2_res"," и еще {0}","Empty","Code"
"price_missing_resources_where_to_find_1","Вы можете добыть ","Empty","Code"
"price_missing_resources_where_to_find_2"," в бою типа ","Empty","Code"
"price_missing_resources_where_to_find_3"," используя ","Empty","Code"
"price_missing_seals","ОТСУТСТВУЕТ ПЕЧАТЬ","Empty","PrefabAndScene"
"price_missing_white_seal","Белые Печати восстанавливаются со временем","Empty","PrefabAndScene"
"quest_Charger","Перехватчиков","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Arena","Зачистите Водопад","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Camp","Зачистите Лес","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Convoy","Зачистите Скалы","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Fort","Зачистите Кристаллическую Пещеру","From confluence or google tables, modify Ru there","Config"
"quest_doneleveloftype_Outpost","Зачистите Оазис","From confluence or google tables, modify Ru there","Config"
"quest_donelevelwithseal","Зачистите уровень, используя {0} печать","From confluence or google tables, modify Ru there","Config"
"quest_killmob","Уничтожьте {0}","From confluence or google tables, modify Ru there","Config"
"quest_killmobfromfaction_Metal","Уничтожьте ксуров металла","From confluence or google tables, modify Ru there","Config"
"quest_killmobfromfaction_Nature","Уничтожьте ксуров Леса","From confluence or google tables, modify Ru there","Config"
"quest_MechScout","Разведчиков","From confluence or google tables, modify Ru there","Config"
"quest_MetalLauncher","Ракетных роботов","From confluence or google tables, modify Ru there","Config"
"quest_MetalPyramid","Пирамид","From confluence or google tables, modify Ru there","Config"
"quest_MetalSpider","Металлических Пауков","From confluence or google tables, modify Ru there","Config"
"quest_MetalSpinner","Спиннеров","From confluence or google tables, modify Ru there","Config"
"quest_NaturalGolem","Големов","From confluence or google tables, modify Ru there","Config"
"quest_NaturalMosquito","Роя","From confluence or google tables, modify Ru there","Config"
"quest_NaturalSwarm","Роя","From confluence or google tables, modify Ru there","Config"
"quest_NaturalTentacle","Скрытней","From confluence or google tables, modify Ru there","Config"
"quest_NaturalWitch","Ведьм Леса","From confluence or google tables, modify Ru there","Config"
"quest_NatureBeetle","Скарабеев","From confluence or google tables, modify Ru there","Config"
"quest_NatureMushroom","Грибницы","From confluence or google tables, modify Ru there","Config"
"quest_reroll_confirmation","Вы уверены, что хотите заменить это задание?","Empty","Code"
"quest_reroll_too_early","В следующий раз задание можно будет заменить через {0} ч. {1} мин.","Empty","Code"
"quests","Задания","Empty","PrefabAndScene"
"quests_desc","Выполняйте задания, чтобы получить награду!","Выполняйте квесты чтобы получить награду!","PrefabAndScene"
"quests_reward","НАГРАДА","Empty","PrefabAndScene"
"quests_take_reward","ЗАБРАТЬ НАГРАДУ","ЗАБРАТЬ НАГРАДУ","PrefabAndScene"
"remaining_duration","{0} ч. {1} мин. {2} сек.","Empty","Code"
"Resource_ArchmageBrush","Кисть Архимага","From confluence or google tables, modify Ru there","Config"
"Resource_ArchmageBrush_Description","Один взмах такой кисти сумел остановить нападение целого Легиона Ифритов.","From confluence or google tables, modify Ru there","Config"
"Resource_BlackFlame","Чёрное Пламя","From confluence or google tables, modify Ru there","Config"
"Resource_BlackFlame_Description","Способность Чёрного Пламени поглощать свет всегда вызывала особый интерес у магов... и воров.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueEssence","Эссенция Пустоты","From confluence or google tables, modify Ru there","Config"
"Resource_BlueEssence_Description","Духа Изнанки очень тяжело поймать. А те же, кого поймали, часто предпочитают смерть рабству.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueFlower","Серебристая Орхидея","From confluence or google tables, modify Ru there","Config"
"Resource_BlueFlower_Description","Караваны Ваала использовали его в виде валюты для обмена. От них же мы и узнали о настоящих свойствах этого цветка.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueGem","Сапфир","From confluence or google tables, modify Ru there","Config"
"Resource_BlueGem_Description","Стеклодувы Междумирья используют сапфиры для очистки стекла, хотя его применение в кузнечестве более практично.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueOre","Борнит","From confluence or google tables, modify Ru there","Config"
"Resource_BlueOre_Description","При формированни рек и озёр, духи воды иногда оставляют за собой эти наполненные эссенцией камни.","From confluence or google tables, modify Ru there","Config"
"Resource_BlueWood","Голубая Береза","From confluence or google tables, modify Ru there","Config"
"Resource_BlueWood_Description","Так называемое Дерево Ведьм. Ещё двести лет назад за его хранение, или разведение сажали в тюрьму.","From confluence or google tables, modify Ru there","Config"
"Resource_DragonBrush","Кисть Дракона","From confluence or google tables, modify Ru there","Config"
"Resource_DragonBrush_Description","Перелетая с планеты на планету, драконы всюду оставляют свои знания и артефакты.","From confluence or google tables, modify Ru there","Config"
"Resource_ElfRunicPen","Эльфийское Руническое Перо","From confluence or google tables, modify Ru there","Config"
"Resource_ElfRunicPen_Description","Самих эльфов уже не осталось. Но их наследие всё ещё можно найти в Первозданном Лесу.","From confluence or google tables, modify Ru there","Config"
"Resource_EmeraldFlame","Изумрудное Пламя","From confluence or google tables, modify Ru there","Config"
"Resource_EmeraldFlame_Description","Обладает гипнотическим эффектом для животных и насекомых. Использовать в закрытом пространстве.","From confluence or google tables, modify Ru there","Config"
"Resource_EternalFlame","Вечное Пламя","From confluence or google tables, modify Ru there","Config"
"Resource_EternalFlame_Description","На заре формирования Междумирья Вечное Пламя использовали, как бестопливный источник тепла.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenEssence","Божественная Эссенция","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenEssence_Description","Смерть демиурга никогда не проходит бесследно. Его жизненная энергия способна менять даже законы реальности.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenFlower","Цветок Папоротника","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenFlower_Description","Расцветает лишь во время парада планет. Этот цветок позволяет обойти алхимический закон равновесия.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenGem","Драконий Опал","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenGem_Description","По легенде, каждый Драконий Опал - это бывший глаз дракона. Иссохший и впитавший магию своего носителя.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenOre","Солнечная Руда","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenOre_Description","Застывший осколок из ядра звезды. Обращаться с особой осторожностью.","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenWood","Ветвь Мирового Дерева","From confluence or google tables, modify Ru there","Config"
"Resource_GoldenWood_Description","Таит в себе энергию Мирового Дерева, питающего жизнью целую планету. Способна воскресить мёртвого.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenEssence","Изумрудная Эссенция","From confluence or google tables, modify Ru there","Config"
"Resource_GreenEssence_Description","Нападение Ксуров Природы на Землю показало, что не все духи дружелюбны. Но все они несут в себе эссенцию.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenFlower","Полуночный Болотник","From confluence or google tables, modify Ru there","Config"
"Resource_GreenFlower_Description","Своим светом этот цветок загубил не одну жизнь, заводя людей в непроходимые топи.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenGem","Изумруд","From confluence or google tables, modify Ru there","Config"
"Resource_GreenGem_Description","Суеверные люди склонны считать, что изумруд несёт в себе частичку леса. В этих словах есть доля правды. ","From confluence or google tables, modify Ru there","Config"
"Resource_GreenOre","Глубинная Железная Руда","From confluence or google tables, modify Ru there","Config"
"Resource_GreenOre_Description","Принесённая гномами техника добычи глубинной руды позволила создавать изделия невиданной ранее прочности.","From confluence or google tables, modify Ru there","Config"
"Resource_GreenWood","Эльфийский Вяз","From confluence or google tables, modify Ru there","Config"
"Resource_GreenWood_Description","Хотя Первозданный Лес давно погиб, Ксуры Леса всё ещё разносят его семена по всему Междумирью.","From confluence or google tables, modify Ru there","Config"
"Resource_IronSalt","Железная Соль","From confluence or google tables, modify Ru there","Config"
"Resource_IronSalt_Description","Абсорбент и хорошее удобрение для растений. Не принимать внутрь.","From confluence or google tables, modify Ru there","Config"
"Resource_OakRunicPen","Дубовое Руническое Перо","From confluence or google tables, modify Ru there","Config"
"Resource_OakRunicPen_Description","Ведьмы и жрецы издревле применяли руническую магию в своих ритуалах.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleEssence","Эссенция Стихиалий","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleEssence_Description","Все духи стихий несут в себе одну цель - сотворение. Дух, не сумевший выполнить своё предназначение, сливается с миром.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleFlower","Роза Стихиалий","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleFlower_Description","Меняющий свои свойства в зависимости от времени года, этот цветок имеет неограниченный потенциал в алхимии.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleGem","Дивинариум","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleGem_Description","Дивинариум, или Слеза Бога - крайне прочный камень. Его владелец силой мысли способен придать ему любую форму.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleOre","Метеоритная Руда","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleOre_Description","С момента первого нападения Ксуров Пустоты, все метеориты считаются собственностью Ордена.","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleWood","Железное Дерево","From confluence or google tables, modify Ru there","Config"
"Resource_PurpleWood_Description","Вид подземного дерева, который чудом уцелел после Драконьих Войн. По плотности не уступает металлу.","From confluence or google tables, modify Ru there","Config"
"Resource_QuartzRunicPen","Кварцевое Руническое Перо","From confluence or google tables, modify Ru there","Config"
"Resource_QuartzRunicPen_Description","Классический инструмент нанесения рун, изобретённый Геральтом Шимодой.","From confluence or google tables, modify Ru there","Config"
"Resource_ReaperBrush","Кисть Жнеца","From confluence or google tables, modify Ru there","Config"
"Resource_ReaperBrush_Description","Кисть, отнимающая жизни, стала одной из причин запрета Голубой Берёзы на территории всего Междумирья.","From confluence or google tables, modify Ru there","Config"
"Resource_RedEssence","Живая Эссенция","From confluence or google tables, modify Ru there","Config"
"Resource_RedEssence_Description","Король Мардук IV надеялся обрести бессмертие, добавляя в еду Живую Эссенцию. Был убит на охоте диким вепрем.","From confluence or google tables, modify Ru there","Config"
"Resource_RedFlower","Огненный Цветок","From confluence or google tables, modify Ru there","Config"
"Resource_RedFlower_Description","Говорят, когда приходит время умирать, дух огня находит особое место, вдали от глаз и превращается в роскошный цветок.","From confluence or google tables, modify Ru there","Config"
"Resource_RedGem","Рубин","From confluence or google tables, modify Ru there","Config"
"Resource_RedGem_Description","Великий Алистар как-то пообещал, что сожжёт целый город с помощью одного рубина. Своё обещание он сдержал. Посмертно.","From confluence or google tables, modify Ru there","Config"
"Resource_RedOre","Магматическая Порода","From confluence or google tables, modify Ru there","Config"
"Resource_RedOre_Description","Известный историк Каракас даже не подозревал, что его исследования культуры Ифритов откроют для мира магму.","From confluence or google tables, modify Ru there","Config"
"Resource_RedWood","Красное Дерево","From confluence or google tables, modify Ru there","Config"
"Resource_RedWood_Description","После открытия особых свойств его эфирных масел, красное дерево перестали считать лишь украшением.","From confluence or google tables, modify Ru there","Config"
"Resource_reroll","Застывший Свет","From confluence or google tables, modify Ru there","Config"
"Resource_reroll_Description","Используется в хрономансии для манипуляций со временем.","From confluence or google tables, modify Ru there","Config"
"Resource_RoyalDust","Благородная Пыль","From confluence or google tables, modify Ru there","Config"
"Resource_RoyalDust_Description","Хотя Пыль обладает наркотическим эффектом, Ордену пришлось её легализовать в процессе мобилизации.","From confluence or google tables, modify Ru there","Config"
"Resource_StarDust","Звёздная Пыль","From confluence or google tables, modify Ru there","Config"
"Resource_StarDust_Description","Говорят, когда умирает демиург, где-то во вселенной рождается новая звезда.","From confluence or google tables, modify Ru there","Config"
"Resource_TimeDust","Пыль Времени","From confluence or google tables, modify Ru there","Config"
"Resource_TimeDust_Description","Виктор Немна получил степень Архимага за изобретение Пыли Времени.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteEssence","Чистая Эссенция","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteEssence_Description","Магическая энергия, питающая жизнью любое живое существо. Очищенная и переработанная.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteFlower","Белый Лотос","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteFlower_Description","Символ чистоты и благородства. Его масла используются повсеместно на территории всего Междумирья.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteGem","Кристалл Кварца","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteGem_Description","Кварц уже более тысячи лет является незаменимым ингредиентом как в магическом ремесле, так и в кузнечестве.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteOre","Железная Руда","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteOre_Description","Прочный металл, легко поддающийся обработке - всё, что нужно кузнецу.","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteWood","Дуб","From confluence or google tables, modify Ru there","Config"
"Resource_WhiteWood_Description","Самый распространённый вид древесины в Междумирье со времён возведения Первого Барьера.","From confluence or google tables, modify Ru there","Config"
"seal_Blue","Ведьмовская Печать","From confluence or google tables, modify Ru there","Config"
"seal_Blue_description","Призывает в бой противников другой фракции. Можно добыть из сундука, в сокровищнице, или получить из шкатулки с печатями. Позволяет добывать голубые ресурсы.","From confluence or google tables, modify Ru there","Config"
"seal_Golden","Печать Чемпиона","From confluence or google tables, modify Ru there","Config"
"seal_Golden_description","Значительно усиливает противников. Можно добыть из сундука, в сокровищнице, или получить из шкатулки с печатями. Позволяет добывать золотые ресурсы.","From confluence or google tables, modify Ru there","Config"
"seal_Green","Печать Роста","From confluence or google tables, modify Ru there","Config"
"seal_Green_description","Удваивает количество противников в бою, но ослабляет их. Можно добыть из сундука, в сокровищнице, или получить из шкатулки с печатями. Позволяет добывать зелёные ресурсы.","From confluence or google tables, modify Ru there","Config"
"seal_Purple","Печать Мглы","From confluence or google tables, modify Ru there","Config"
"seal_Purple_description","В бою рифтер получает постоянный урон, но восстанавливает здоровье при убийстве противников. Можно добыть из сундука, в сокровищнице, или получить из шкатулки с печатями. Позволяет добывать фиолетовые ресурсы.","From confluence or google tables, modify Ru there","Config"
"seal_Red","Печать Спешки","From confluence or google tables, modify Ru there","Config"
"seal_Red_description","Ускоряет противников. Можно добыть из сундука, в сокровищнице, или получить из шкатулки с печатями. Позволяет добывать красные ресурсы.","From confluence or google tables, modify Ru there","Config"
"seal_white","БЕЛАЯ ПЕЧАТЬ","Empty","PrefabAndScene"
"seal_White","Обычная Печать","From confluence or google tables, modify Ru there","Config"
"seal_White_description","Стандартная печать. 
Восстанавливается со временем.
Не меняет тип добываемых ресурсов.","From confluence or google tables, modify Ru there","Config"
"settings_caption","НАСТРОЙКИ","НАСТРОЙКИ","PrefabAndScene"
"settings_confirm_save","ВЫБРАТЬ","ВЫБРАТЬ","PrefabAndScene"
"settings_connect_facebook","Подключить Facebook","Empty","Code"
"settings_connect_gamecenter","Подключить Game Center","Empty","Code"
"settings_connect_google","Подключить Google Play","Empty","Code"
"settings_facebook","Facebook","Empty","Code"
"settings_feedback","Обратная Связь","Обратная Связь","PrefabAndScene"
"settings_gamecenter","GameCenter","Empty","Code"
"settings_googleplay","GooglePlay","Empty","Code"
"settings_lang_caption","ВЫБОР ЯЗЫКА","LANGUAGE SELECT","PrefabAndScene"
"settings_lang_en","ENGLISH","ENGLISH","PrefabAndScene"
"settings_lang_ru","РУССКИЙ","РУССКИЙ","PrefabAndScene"
"settings_music","Музыка","Музыка","PrefabAndScene"
"settings_name","Сменить Имя","Сменить Имя","PrefabAndScene"
"settings_name_helper","От 3 до 16 символов. Допустимые символы: [Aa-Zz], [Аа-Яя], [0-9], '_' и Пробел.","От 3 до 16 сиволов. Допустимые символы: [Aa-Zz], [Аа-Яя], [0-9], '_' и Пробел.","PrefabAndScene"
"settings_new_name_caption","ВВЕДИТЕ ИМЯ","ВВЕДИТЕ ИМЯ","PrefabAndScene"
"settings_saveselect_caption","ВЫБЕРИТЕ СОХРАНЕНИЕ","ВЫБЕРИТЕ СОХРАНЕНИЕ","PrefabAndScene"
"settings_saveselect_desc","На этом аккаунте уже существует игрок. Выберите, какой прогресс хотите привязать к {0}.","Empty","Code"
"settings_social_connected","Подключено","Empty","Code"
"settings_social_failed_to_connect","Не удалось подключиться к {0}","Не удалось подключиться к {0}","Code"
"settings_sound","Звук","Звук","PrefabAndScene"
"settings_unlink_facebook","Отвязать текущий прогресс от Facebook?","Empty","Code"
"settings_unlink_gamecenter","Отвязать текущий прогресс от Game Center?","Empty","Code"
"settings_unlink_google","Отвязать текущий прогресс от Google Play?","Empty","Code"
"shop_best_price","ЛУЧШАЯ ЦЕНА!","BEST
PRICE!","PrefabAndScene"
"shop_best_seller","ПОПУЛЯРНО!","ПОПУЛЯРНО!","PrefabAndScene"
"shop_blueprint_folder","ЧЕРТЕЖИ","From confluence or google tables, modify Ru there","Config"
"shop_blueprint_folder_desc","Папка с Чертежами","From confluence or google tables, modify Ru there","Config"
"shop_gems_crate","ЯЩИК КРИСТАЛЛОВ","From confluence or google tables, modify Ru there","Config"
"shop_gems_crate_desc","7000 Кристаллов","From confluence or google tables, modify Ru there","Config"
"shop_gems_cup","ЧАША КРИСТАЛЛОВ","From confluence or google tables, modify Ru there","Config"
"shop_gems_cup_desc","1200 Кристаллов","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful","ГОРСТЬ КРИСТАЛЛОВ","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful_desc","100 Кристаллов","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful_free","ГОРСТЬ КРИСТАЛЛОВ","From confluence or google tables, modify Ru there","Config"
"shop_gems_handful_free_desc","100 Кристаллов","From confluence or google tables, modify Ru there","Config"
"shop_gems_pot","КОТЕЛ КРИСТАЛЛОВ","From confluence or google tables, modify Ru there","Config"
"shop_gems_pot_desc","2600 Кристаллов","From confluence or google tables, modify Ru there","Config"
"shop_gems_purse","МЕШОЧЕК КРИСТАЛЛОВ","From confluence or google tables, modify Ru there","Config"
"shop_gems_purse_desc","550 Кристаллов","From confluence or google tables, modify Ru there","Config"
"shop_gems_wagon","ТЕЛЕГА КРИСТАЛЛОВ","From confluence or google tables, modify Ru there","Config"
"shop_gems_wagon_desc","15000 Кристаллов","From confluence or google tables, modify Ru there","Config"
"shop_hop","ГОРЯЧЕЕ ПРЕДЛОЖЕНИЕ!","HOT!","PrefabAndScene"
"shop_seal_box","ПЕЧАТИ","From confluence or google tables, modify Ru there","Config"
"shop_seal_box_desc","Шкатулка с Печатями","From confluence or google tables, modify Ru there","Config"
"showing_seal_hint","1. ИГРОКИ ДОЛЖНЫ НАЖАТЬ ПРИСОЕДИНИТЬСЯ К БИТВЕ НА ОСНОВНОМ ЭКРАНЕ
2. ПОКАЖИТЕ ЭТУ ПЕЧАТЬ СВОИМ ДРУЗЬЯМ ЧТОБЫ УСТАНОВИТЬ СВЯЗЬ","Empty","PrefabAndScene"
"t_1_2_custom_description","Уничтожь несколько Разведчиков Металла","Modifiable from crowdin","Code"
"t_1_2_custom_name","Отряд ксуров Металла","Modifiable from crowdin","Code"
"t_1_2_npc_text_1","О Боже! Где же мои манеры? Совсем забыла представиться. Я - Надин. Сержант Ордена.","Modifiable from crowdin","Code"
"t_1_2_npc_text_2","Ой, там впереди группа Разведчиков ксуров Металла. Надо их уничтожить пока они не доложили остальным.","Modifiable from crowdin","Code"
"t_1_2_npc_text_3","Отстреливай разведчикам двигатели, так они станут намного уязвимее!
","Modifiable from crowdin","Code"
"t_1_3_custom_description","Убей Скарабеев!","Modifiable from crowdin","Code"
